"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;24;1344
2;2;39;2151
3;3;46;2548
4;4;55;3051
5;5;44;2430
6;6;40;2240
7;7;35;1958
8;8;20;1110
9;9;28;1534
10;10;30;1663
11;11;40;2207
12;12;61;3404
13;13;53;2949
14;14;45;2485
15;15;36;1995
16;16;20;1117
17;17;28;1549
18;18;30;1678
19;19;35;1930
20;20;50;2793
21;21;36;1991
22;22;30;1677
23;23;27;1498
24;24;6;323
25;25;8;449
26;26;10;559
27;27;15;821
28;28;30;1678
29;29;22;1220
30;30;20;1113
31;31;19;1063
32;32;25;1403
33;33;36;2015
34;34;36;1994
35;35;36;2005
36;36;50;2757
37;37;42;2317
38;38;40;2203
39;39;35;1936
40;40;20;1110
41;41;32;1796
42;42;40;2241
43;43;45;2510
44;44;57;3170
45;45;43;2362
46;46;40;2221
47;47;35;1918
48;48;20;1100
49;49;28;1579
50;50;30;1676
51;51;38;2101
52;52;48;2668
53;53;35;1937
54;54;25;1400
55;55;17;926
56;56;0;0
57;57;8;433
58;58;10;559
59;59;15;824
60;60;30;1663
61;61;27;1491
62;62;30;1651
63;63;34;1892
64;64;25;1390
65;65;30;1641
66;66;30;1660
67;67;35;1929
68;68;50;2783
69;69;42;2316
70;70;40;2234
71;71;39;2159
72;72;29;1617
73;73;38;2099
74;74;37;2064
75;75;36;1989
76;76;50;2752
77;77;42;2327
78;78;40;2226
79;79;35;1949
80;80;20;1111
81;81;33;1824
82;82;38;2085
83;83;35;1946
84;84;37;2037
85;85;22;1223
86;86;20;1120
87;87;15;836
88;88;0;0
89;89;8;446
90;90;10;545
91;91;20;1123
92;92;39;2160
93;93;33;1838
94;94;36;2020
95;95;36;2008
96;96;20;1123
97;97;28;1571
98;98;30;1646
99;99;35;1935
100;100;50;2768
101;101;46;2577
102;102;49;2731
103;103;45;2470
104;104;26;1453
105;105;29;1591
106;106;30;1695
107;107;35;1950
108;108;50;2773
109;109;42;2325
110;110;40;2224
111;111;40;2211
112;112;30;1677
113;113;37;2050
114;114;24;1330
115;115;16;892
116;116;30;1656
117;117;22;1209
118;118;20;1120
119;119;15;832
120;120;0;0
121;121;14;786
122;122;19;1063
123;123;27;1503
124;124;36;2014
125;125;30;1675
126;126;38;2104
127;127;35;1936
128;128;20;1129
129;129;28;1550
130;130;30;1632
131;131;39;2148
132;132;59;3267
133;133;53;2957
134;134;45;2471
135;135;37;2057
136;136;20;1093
137;137;28;1539
138;138;30;1652
139;139;35;1950
140;140;50;2785
141;141;47;2583
142;142;51;2849
143;143;44;2445
144;144;26;1444
145;145;23;1270
146;146;12;689
147;147;15;835
148;148;30;1681
149;149;22;1223
150;150;20;1087
151;151;19;1060
152;152;10;553
153;153;18;1005
154;154;17;949
155;155;16;883
156;156;40;2201
157;157;38;2098
158;158;40;2235
159;159;35;1948
160;160;20;1125
161;161;33;1826
162;162;40;2196
163;163;44;2445
164;164;55;3069
165;165;43;2383
166;166;40;2207
167;167;35;1953
168;168;20;1110
169;169;28;1557
170;170;30;1656
171;171;40;2236
172;172;58;3191
173;173;51;2822
174;174;46;2546
175;175;36;2011
176;176;10;559
177;177;12;672
178;178;10;552
179;179;15;821
180;180;30;1687
181;181;27;1479
182;182;29;1614
183;183;26;1437
184;184;5;270
185;185;9;496
186;186;10;541
187;187;16;879
188;188;45;2497
189;189;42;2346
190;190;40;2234
191;191;39;2187
192;192;32;1789
193;193;39;2178
194;194;35;1951
195;195;35;1928
196;196;50;2784
197;197;42;2329
198;198;40;2208
199;199;35;1943
200;200;20;1098
201;201;32;1770
202;202;39;2178
203;203;44;2427
204;204;56;3111
205;205;43;2387
206;206;40;2221
207;207;34;1894
208;208;5;277
209;209;8;446
210;210;10;550
211;211;20;1118
212;212;41;2296
213;213;33;1817
214;214;25;1391
215;215;16;896
216;216;0;0
217;217;8;442
218;218;17;966
219;219;31;1723
220;220;50;2736
221;221;47;2615
222;222;50;2788
223;223;43;2381
224;224;27;1486
225;225;30;1665
226;226;30;1640
227;227;35;1923
