"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;124;3169
2;2;237;6149
3;3;252;6242
4;4;251;6306
5;5;237;5599
6;6;263;5669
7;7;271;5637
8;8;271;5643
9;9;263;5185
10;10;262;5125
11;11;247;4695
12;12;214;3922
13;13;200;3562
14;14;199;3567
15;15;199;3612
16;16;200;3604
17;17;200;3619
18;18;199;3604
19;19;200;3555
20;20;234;4942
21;21;261;6182
22;22;262;6504
23;23;256;6358
24;24;255;6034
25;25;229;4807
26;26;218;4311
27;27;215;4252
28;28;203;3720
29;29;200;3586
30;30;199;3578
31;31;201;3607
32;32;198;3535
33;33;199;3569
34;34;200;3590
35;35;201;3586
36;36;200;3594
37;37;199;3574
38;38;199;3575
39;39;227;4871
40;40;257;6174
41;41;252;6302
42;42;244;5891
43;43;251;5874
44;44;276;5994
45;45;275;5685
46;46;273;5690
47;47;259;5088
48;48;266;5170
49;49;257;4999
50;50;265;5123
51;51;246;4684
52;52;214;3924
53;53;198;3547
54;54;200;3605
55;55;199;3632
56;56;201;3637
57;57;199;3596
58;58;231;4913
59;59;261;6235
60;60;256;6303
61;61;261;6399
62;62;245;5874
63;63;235;4893
64;64;218;4301
65;65;219;4320
66;66;203;3712
67;67;201;3608
68;68;200;3610
69;69;199;3611
70;70;199;3563
71;71;200;3635
72;72;198;3542
73;73;199;3643
74;74;198;3582
75;75;201;3634
76;76;199;3558
77;77;229;4814
78;78;266;6326
79;79;270;6607
80;80;253;6271
81;81;261;6133
82;82;258;5499
83;83;259;5418
84;84;263;5452
85;85;270;5260
86;86;265;5175
87;87;259;5082
88;88;265;5156
89;89;261;5064
90;90;264;5099
91;91;248;4701
92;92;213;3878
93;93;200;3558
94;94;199;3603
95;95;200;3622
96;96;230;4871
97;97;258;6168
98;98;264;6461
99;99;264;6586
100;100;253;5983
101;101;235;4945
102;102;218;4306
103;103;220;4351
104;104;202;3687
105;105;200;3590
106;106;197;3529
107;107;200;3580
108;108;198;3591
109;109;198;3544
110;110;200;3608
111;111;199;3595
112;112;199;3582
113;113;198;3576
114;114;201;3589
115;115;233;4947
116;116;250;6086
117;117;259;6432
118;118;262;6378
119;119;253;5956
120;120;233;4856
121;121;245;4967
122;122;265;5466
123;123;267;5250
124;124;267;5231
125;125;265;5145
126;126;263;5094
127;127;263;5109
128;128;270;5260
