"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;129;3399
2;2;198;4934
3;3;217;5357
4;4;225;5550
5;5;190;3919
6;6;180;3507
7;7;180;3563
8;8;179;3502
9;9;179;3543
10;10;180;3547
11;11;163;3150
12;12;140;2607
13;13;120;2140
14;14;120;2140
15;15;120;2138
16;16;120;2167
17;17;120;2144
18;18;120;2172
19;19;120;2173
20;20;168;3991
21;21;181;4457
22;22;180;4431
23;23;178;4387
24;24;131;2574
25;25;120;2167
26;26;120;2154
27;27;120;2157
28;28;120;2135
29;29;120;2167
30;30;120;2135
31;31;120;2131
32;32;120;2159
33;33;120;2165
34;34;120;2141
35;35;120;2182
36;36;120;2157
37;37;120;2199
38;38;120;2161
39;39;168;4010
40;40;180;4440
41;41;195;4802
42;42;218;5287
43;43;192;3998
44;44;180;3560
45;45;180;3570
46;46;179;3538
47;47;180;3540
48;48;180;3507
49;49;180;3530
50;50;179;3529
51;51;163;3146
52;52;140;2621
53;53;120;2166
54;54;120;2174
55;55;120;2157
56;56;120;2161
57;57;120;2165
58;58;169;4009
59;59;179;4393
60;60;180;4434
61;61;180;4462
62;62;131;2605
63;63;120;2147
64;64;120;2156
65;65;120;2173
66;66;120;2140
67;67;120;2148
68;68;120;2157
69;69;120;2190
70;70;120;2158
71;71;120;2169
72;72;120;2138
73;73;120;2157
74;74;120;2175
75;75;120;2174
76;76;120;2143
77;77;169;4013
78;78;179;4422
79;79;181;4467
80;80;179;4393
81;81;149;3009
82;82;160;3102
83;83;180;3557
84;84;180;3550
85;85;180;3532
86;86;180;3522
87;87;179;3523
88;88;179;3509
89;89;180;3531
90;90;180;3555
91;91;163;3120
92;92;140;2624
93;93;120;2141
94;94;120;2166
95;95;120;2188
96;96;169;4029
97;97;179;4426
98;98;178;4371
99;99;181;4498
100;100;131;2588
101;101;120;2138
102;102;120;2138
103;103;120;2167
104;104;120;2184
105;105;120;2149
106;106;120;2159
107;107;120;2147
108;108;120;2159
109;109;120;2187
110;110;120;2134
111;111;120;2166
112;112;120;2163
113;113;120;2191
114;114;120;2171
115;115;169;4053
116;116;179;4408
117;117;178;4440
118;118;179;4392
119;119;131;2557
120;120;120;2140
121;121;137;2542
122;122;160;3070
123;123;180;3551
124;124;180;3536
125;125;180;3561
126;126;180;3532
127;127;178;3500
128;128;180;3561
129;129;179;3496
130;130;180;3529
131;131;163;3141
132;132;140;2631
133;133;120;2149
134;134;168;3965
135;135;181;4457
136;136;179;4414
137;137;181;4485
138;138;131;2593
139;139;120;2154
140;140;120;2147
141;141;120;2177
142;142;120;2162
143;143;120;2157
144;144;120;2185
145;145;120;2156
146;146;120;2156
147;147;120;2157
148;148;120;2187
149;149;120;2197
150;150;120;2187
151;151;120;2157
152;152;120;2145
153;153;168;3950
154;154;181;4480
155;155;180;4451
156;156;179;4419
157;157;132;2627
158;158;120;2154
159;159;120;2163
160;160;120;2172
161;161;137;2555
162;162;160;3074
163;163;180;3538
164;164;180;3537
165;165;179;3528
166;166;180;3557
167;167;180;3551
168;168;180;3539
169;169;179;3501
170;170;180;3521
171;171;163;3135
172;172;188;4459
173;173;180;4453
174;174;178;4397
175;175;181;4439
176;176;131;2603
177;177;120;2169
178;178;120;2198
179;179;120;2178
180;180;120;2176
181;181;120;2200
182;182;120;2153
183;183;120;2163
184;184;120;2173
185;185;120;2166
186;186;120;2157
187;187;119;2136
188;188;120;2169
189;189;120;2161
190;190;120;2177
191;191;169;4031
192;192;180;4432
193;193;179;4392
194;194;178;4398
195;195;132;2631
196;196;120;2137
197;197;120;2165
198;198;120;2138
199;199;120;2170
200;200;120;2158
201;201;137;2554
202;202;160;3075
203;203;179;3507
204;204;180;3566
205;205;180;3532
206;206;180;3530
207;207;180;3552
208;208;180;3546
209;209;180;3530
210;210;226;5327
211;211;221;5354
212;212;200;4874
213;213;181;4482
214;214;131;2592
215;215;120;2155
216;216;120;2161
217;217;120;2125
218;218;120;2131
219;219;120;2150
220;220;120;2168
221;221;120;2136
222;222;120;2157
223;223;120;2168
224;224;120;2162
225;225;120;2151
226;226;120;2193
227;227;120;2128
228;228;120;2145
229;229;169;4019
230;230;178;4390
231;231;179;4389
232;232;179;4393
233;233;132;2600
234;234;120;2201
235;235;120;2169
236;236;120;2139
237;237;120;2159
238;238;120;2134
239;239;120;2164
240;240;120;2168
241;241;137;2536
242;242;160;3096
243;243;180;3582
244;244;180;3535
245;245;180;3543
246;246;179;3529
247;247;180;3544
248;248;227;5358
249;249;238;5772
250;250;233;5629
251;251;222;5428
252;252;152;3085
253;253;120;2153
254;254;120;2148
255;255;120;2147
256;256;120;2170
257;257;120;2122
258;258;120;2136
259;259;120;2192
260;260;120;2135
261;261;120;2203
262;262;120;2174
263;263;119;2136
264;264;119;2161
265;265;120;2178
266;266;120;2150
267;267;169;4019
268;268;180;4415
269;269;179;4376
270;270;181;4476
271;271;130;2540
272;272;120;2169
273;273;120;2143
274;274;120;2160
275;275;120;2176
276;276;120;2173
277;277;120;2151
278;278;120;2166
279;279;120;2154
280;280;120;2173
281;281;137;2572
282;282;160;3083
283;283;180;3517
284;284;179;3531
285;285;179;3519
286;286;229;5415
287;287;237;5766
288;288;237;5743
289;289;236;5689
290;290;191;3946
291;291;163;3144
292;292;140;2612
293;293;120;2188
294;294;120;2169
295;295;120;2143
296;296;120;2140
297;297;120;2154
298;298;120;2136
299;299;120;2166
300;300;120;2163
301;301;120;2171
302;302;120;2186
303;303;120;2151
304;304;120;2135
305;305;168;3996
306;306;181;4503
307;307;179;4469
308;308;179;4415
309;309;132;2601
310;310;120;2140
311;311;120;2161
312;312;120;2138
313;313;120;2165
314;314;120;2159
315;315;120;2160
316;316;120;2197
317;317;120;2141
318;318;120;2166
319;319;120;2183
320;320;120;2152
321;321;137;2529
322;322;159;3085
323;323;180;3543
324;324;225;5322
325;325;236;5733
326;326;239;5811
327;327;234;5719
328;328;193;4019
329;329;180;3540
330;330;180;3525
331;331;162;3118
332;332;140;2616
333;333;120;2159
334;334;120;2152
335;335;120;2134
336;336;120;2182
337;337;120;2158
338;338;120;2189
339;339;120;2172
340;340;120;2150
341;341;120;2138
342;342;120;2184
343;343;168;4005
344;344;181;4465
345;345;179;4399
346;346;179;4388
347;347;132;2605
348;348;120;2162
349;349;120;2163
350;350;120;2146
351;351;120;2158
352;352;120;2184
353;353;120;2166
354;354;120;2131
355;355;120;2161
356;356;120;2188
357;357;120;2147
358;358;120;2191
359;359;120;2161
360;360;120;2172
361;361;137;2575
362;362;204;4840
363;363;238;5792
364;364;236;5722
365;365;238;5782
366;366;192;3995
367;367;179;3504
368;368;180;3520
369;369;180;3541
370;370;180;3551
371;371;163;3129
372;372;140;2626
373;373;119;2131
374;374;120;2149
375;375;120;2141
376;376;120;2172
377;377;120;2178
378;378;119;2130
379;379;120;2148
380;380;120;2159
381;381;168;3986
382;382;181;4462
383;383;179;4449
384;384;180;4401
385;385;131;2576
386;386;120;2175
387;387;120;2162
388;388;120;2162
389;389;120;2156
390;390;120;2194
391;391;120;2149
392;392;120;2165
393;393;120;2180
394;394;120;2143
395;395;120;2156
396;396;120;2169
397;397;120;2172
398;398;120;2154
399;399;120;2152
400;400;168;3991
401;401;198;4869
402;402;217;5280
403;403;238;5789
404;404;191;3944
405;405;180;3543
406;406;180;3554
407;407;180;3529
408;408;180;3541
409;409;179;3532
410;410;181;3577
411;411;163;3153
412;412;140;2614
413;413;120;2149
414;414;120;2168
415;415;120;2158
416;416;120;2159
417;417;120;2208
418;418;120;2180
419;419;167;3975
420;420;179;4389
421;421;181;4459
422;422;180;4437
423;423;131;2604
424;424;120;2137
425;425;120;2145
426;426;120;2164
427;427;120;2147
428;428;120;2162
429;429;120;2150
430;430;120;2141
431;431;120;2152
432;432;120;2170
433;433;120;2154
434;434;120;2142
435;435;120;2166
436;436;120;2174
437;437;120;2156
438;438;169;3991
439;439;179;4400
440;440;180;4396
441;441;198;4868
442;442;171;3526
443;443;180;3542
444;444;179;3517
445;445;180;3524
446;446;179;3550
447;447;180;3535
448;448;180;3549
449;449;180;3541
450;450;179;3506
451;451;163;3162
452;452;140;2597
453;453;120;2177
454;454;120;2166
455;455;120;2163
456;456;120;2159
457;457;168;3971
458;458;179;4424
459;459;181;4487
460;460;180;4454
461;461;131;2556
462;462;120;2162
463;463;120;2172
464;464;120;2156
465;465;120;2147
466;466;120;2186
467;467;120;2162
468;468;120;2155
469;469;120;2156
470;470;120;2156
471;471;120;2132
472;472;120;2161
473;473;120;2156
474;474;120;2155
475;475;120;2164
476;476;168;4010
477;477;180;4449
478;478;181;4483
479;479;180;4421
480;480;131;2572
481;481;137;2552
482;482;160;3068
483;483;180;3543
484;484;180;3539
485;485;180;3548
486;486;179;3532
487;487;179;3514
488;488;179;3505
489;489;180;3533
490;490;180;3522
491;491;163;3178
492;492;140;2605
493;493;120;2181
494;494;120;2148
495;495;168;3995
496;496;181;4431
497;497;179;4424
498;498;180;4456
499;499;132;2615
500;500;120;2165
501;501;120;2170
502;502;120;2144
503;503;120;2136
504;504;120;2149
505;505;120;2130
506;506;120;2169
507;507;120;2165
508;508;120;2168
509;509;120;2143
510;510;120;2148
511;511;120;2154
512;512;120;2192
513;513;120;2178
514;514;168;3987
515;515;181;4462
516;516;180;4438
517;517;179;4376
518;518;132;2629
519;519;120;2148
520;520;120;2159
521;521;137;2532
522;522;160;3105
523;523;179;3521
524;524;179;3507
525;525;180;3552
526;526;179;3554
527;527;180;3546
528;528;179;3533
529;529;180;3552
530;530;180;3557
531;531;163;3175
532;532;140;2625
533;533;168;3963
534;534;180;4420
535;535;180;4397
536;536;180;4457
537;537;131;2599
538;538;120;2163
539;539;120;2195
540;540;120;2146
541;541;120;2139
542;542;120;2192
543;543;120;2148
544;544;120;2161
545;545;120;2136
546;546;120;2153
547;547;120;2159
548;548;120;2163
549;549;120;2185
550;550;120;2146
551;551;120;2180
552;552;169;4045
553;553;180;4386
554;554;178;4395
555;555;180;4437
556;556;132;2621
557;557;120;2159
558;558;119;2159
559;559;120;2194
560;560;120;2161
561;561;137;2525
562;562;158;3052
563;563;179;3497
564;564;181;3549
565;565;180;3529
566;566;180;3538
567;567;180;3536
568;568;179;3558
569;569;180;3501
570;570;180;3550
571;571;211;4976
572;572;201;4955
573;573;180;4455
574;574;179;4382
575;575;132;2611
576;576;120;2173
577;577;120;2147
578;578;120;2161
579;579;120;2141
580;580;120;2137
581;581;120;2146
582;582;120;2132
583;583;120;2159
584;584;120;2178
585;585;120;2160
586;586;120;2177
587;587;120;2157
588;588;120;2157
589;589;120;2187
590;590;168;3957
591;591;181;4465
592;592;180;4436
593;593;180;4453
594;594;130;2555
595;595;120;2169
596;596;120;2151
597;597;120;2193
