"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;28;1187
2;2;59;2761
3;3;66;3090
4;4;55;2288
5;5;47;1798
6;6;50;1933
7;7;51;2007
8;8;52;2032
9;9;51;2007
10;10;48;1859
11;11;48;1871
12;12;52;2022
13;13;55;2245
14;14;69;3241
15;15;69;3203
16;16;55;2267
17;17;48;1845
18;18;51;2016
19;19;51;1991
20;20;50;1948
21;21;49;1947
22;22;52;2012
23;23;49;1906
24;24;50;1984
25;25;54;2190
26;26;61;2671
27;27;71;3371
28;28;61;2723
29;29;49;1914
30;30;53;2091
31;31;50;1960
32;32;48;1859
33;33;52;2054
34;34;51;1995
35;35;47;1795
36;36;52;2066
37;37;56;2408
38;38;58;2440
39;39;64;2884
40;40;64;2938
41;41;51;2007
42;42;52;2072
43;43;50;1964
44;44;51;2006
45;45;51;1985
46;46;50;1967
47;47;50;1962
48;48;50;1963
49;49;62;2736
50;50;52;2063
51;51;50;1961
52;52;66;2981
53;53;65;3002
54;54;50;1986
55;55;50;1938
56;56;50;1969
57;57;48;1891
58;58;51;2010
59;59;53;2110
60;60;58;2457
61;61;60;2594
62;62;48;1851
63;63;51;1993
64;64;52;2096
65;65;61;2724
66;66;63;2884
67;67;53;2180
68;68;48;1850
69;69;49;1920
70;70;53;2114
71;71;52;2037
72;72;50;1951
73;73;57;2477
74;74;56;2419
75;75;49;1916
76;76;49;1920
77;77;61;2674
78;78;60;2607
79;79;60;2598
80;80;53;2102
81;81;50;1961
82;82;52;2039
83;83;48;1880
84;84;50;1965
85;85;60;2593
86;86;54;2192
87;87;52;2095
88;88;51;2017
89;89;53;2158
90;90;61;2670
91;91;59;2601
92;92;55;2271
93;93;50;1939
94;94;50;1958
95;95;47;1825
96;96;51;1997
97;97;52;2110
98;98;61;2630
99;99;54;2165
100;100;51;2011
101;101;52;2142
102;102;60;2624
103;103;56;2342
104;104;59;2601
105;105;52;2074
106;106;49;1898
107;107;50;1925
108;108;49;1895
109;109;52;2052
110;110;62;2738
111;111;56;2320
112;112;48;1836
113;113;57;2409
114;114;59;2599
115;115;52;2069
116;116;49;1900
117;117;56;2399
118;118;57;2412
119;119;49;1908
120;120;49;1924
121;121;50;1964
122;122;58;2506
123;123;55;2269
124;124;49;1905
125;125;58;2480
126;126;60;2584
127;127;50;1927
128;128;50;1946
129;129;56;2331
130;130;59;2605
131;131;50;1947
132;132;51;1972
133;133;49;1901
134;134;56;2369
135;135;59;2582
136;136;49;1919
137;137;59;2510
138;138;56;2391
139;139;48;1844
140;140;51;2008
141;141;51;1995
142;142;54;2184
143;143;58;2541
144;144;54;2182
145;145;51;1968
146;146;58;2533
147;147;58;2441
148;148;49;1927
149;149;51;2040
150;150;60;2596
151;151;54;2198
152;152;51;2029
153;153;51;1996
154;154;51;1992
155;155;49;1947
156;156;61;2698
157;157;56;2318
158;158;58;2483
159;159;58;2451
160;160;49;1930
161;161;47;1790
162;162;51;2003
163;163;59;2542
164;164;59;2540
165;165;47;1819
166;166;50;1981
167;167;47;1807
168;168;51;1976
169;169;56;2351
170;170;66;2937
171;171;61;2709
172;172;49;1914
173;173;49;1872
174;174;48;1862
175;175;50;1998
176;176;60;2624
177;177;54;2201
178;178;54;2176
179;179;47;1807
180;180;50;2004
181;181;57;2404
182;182;61;2708
183;183;61;2700
184;184;55;2267
185;185;47;1781
186;186;51;1998
187;187;49;1968
188;188;60;2654
189;189;50;1983
190;190;52;2040
191;191;50;1957
192;192;49;1880
193;193;49;1923
194;194;58;2486
195;195;65;3078
196;196;57;2348
197;197;51;1978
198;198;49;1852
199;199;49;1899
200;200;52;2094
201;201;59;2558
202;202;52;2136
203;203;49;1925
204;204;51;2008
205;205;47;1801
206;206;50;1974
207;207;61;2678
208;208;64;2884
209;209;52;2061
210;210;48;1863
211;211;52;2010
212;212;50;1952
213;213;60;2598
214;214;57;2410
215;215;51;1989
216;216;52;2065
217;217;48;1824
218;218;50;1962
219;219;55;2297
220;220;70;3346
221;221;55;2295
222;222;51;1993
223;223;50;1965
224;224;53;2106
225;225;47;1808
226;226;55;2277
227;227;59;2599
228;228;53;2116
229;229;50;1931
230;230;48;1849
231;231;53;2114
232;232;61;2711
233;233;63;2863
234;234;54;2224
235;235;50;1961
236;236;50;1957
237;237;50;1964
238;238;51;2015
239;239;56;2342
240;240;60;2654
241;241;49;1908
242;242;51;1990
243;243;51;1999
244;244;58;2465
245;245;69;3220
246;246;53;2185
247;247;50;1910
248;248;51;1955
249;249;49;1928
250;250;52;2042
251;251;55;2272
252;252;60;2627
253;253;51;1994
254;254;51;2004
255;255;50;1952
256;256;58;2496
257;257;70;3274
258;258;53;2143
259;259;48;1887
260;260;51;1993
261;261;48;1851
262;262;51;1979
263;263;52;2052
264;264;52;2166
265;265;61;2670
266;266;54;2153
267;267;47;1804
268;268;59;2540
269;269;67;3129
270;270;56;2360
271;271;50;1940
272;272;50;1934
273;273;49;1922
274;274;50;1943
275;275;51;1991
276;276;48;1859
277;277;57;2413
278;278;60;2604
279;279;48;1835
280;280;60;2586
281;281;65;2932
282;282;60;2565
283;283;49;1898
284;284;47;1822
285;285;50;1973
286;286;51;2029
287;287;48;1853
288;288;50;1984
289;289;54;2250
290;290;60;2608
291;291;52;2062
292;292;50;1932
293;293;69;3223
294;294;62;2752
295;295;50;1933
296;296;49;1928
297;297;51;2004
298;298;49;1899
299;299;52;2002
300;300;51;1985
301;301;52;2094
302;302;60;2654
303;303;53;2122
304;304;51;2009
305;305;59;2601
306;306;63;2908
307;307;53;2156
308;308;51;1988
309;309;51;1999
310;310;50;1944
311;311;49;1898
312;312;50;1911
313;313;48;1868
314;314;53;2150
315;315;61;2738
316;316;51;2028
317;317;53;2165
318;318;62;2755
319;319;62;2732
320;320;55;2247
321;321;50;1915
322;322;51;2003
323;323;49;1877
324;324;49;1886
325;325;48;1835
326;326;52;2058
327;327;51;2078
328;328;58;2565
329;329;52;1983
330;330;55;2316
331;331;57;2452
332;332;60;2649
333;333;58;2445
334;334;51;2000
335;335;49;1904
336;336;48;1878
337;337;55;2207
338;338;49;1924
339;339;54;2230
340;340;61;2679
341;341;47;1793
342;342;60;2629
343;343;57;2410
344;344;51;2011
345;345;56;2367
346;346;57;2474
347;347;52;2045
348;348;51;2009
349;349;49;1922
350;350;48;1863
351;351;59;2500
352;352;59;2495
353;353;51;2019
354;354;58;2455
355;355;54;2253
356;356;51;2039
357;357;52;2100
358;358;59;2626
359;359;55;2251
360;360;49;1906
361;361;49;1910
362;362;51;1974
363;363;51;2003
364;364;51;2014
365;365;61;2715
366;366;62;2772
367;367;54;2226
368;368;48;1879
369;369;58;2457
370;370;57;2466
371;371;49;1914
372;372;52;2039
373;373;48;1824
374;374;51;2022
375;375;49;1911
376;376;53;2104
377;377;56;2438
378;378;64;2923
379;379;57;2430
380;380;51;1986
381;381;53;2097
382;382;50;2003
383;383;58;2587
384;384;56;2291
385;385;50;1973
386;386;50;1982
387;387;49;1918
388;388;53;2075
389;389;59;2540
390;390;56;2347
391;391;63;2790
392;392;55;2309
393;393;51;2013
394;394;51;1971
395;395;53;2127
396;396;57;2502
397;397;53;2154
398;398;48;1865
399;399;49;1900
400;400;52;2069
401;401;57;2477
402;402;58;2505
403;403;54;2196
404;404;60;2674
405;405;52;2079
406;406;49;1949
407;407;48;1861
408;408;54;2161
409;409;59;2568
410;410;55;2242
411;411;51;2014
412;412;53;2070
413;413;53;2127
414;414;61;2705
415;415;53;2210
416;416;58;2529
417;417;55;2271
418;418;47;1789
419;419;51;2000
420;420;50;1980
421;421;59;2456
422;422;60;2621
423;423;50;1953
424;424;50;1963
425;425;53;2115
426;426;61;2682
427;427;54;2246
428;428;59;2587
429;429;55;2229
430;430;49;1902
431;431;48;1850
432;432;53;2055
433;433;57;2454
434;434;57;2445
435;435;52;2038
436;436;48;1833
437;437;51;2023
438;438;54;2195
439;439;58;2530
440;440;58;2431
441;441;62;2698
442;442;52;2104
443;443;50;1929
444;444;50;1927
445;445;60;2643
446;446;56;2364
447;447;51;1969
448;448;48;1830
449;449;53;2077
450;450;52;2110
451;451;63;2798
452;452;48;1867
453;453;62;2664
454;454;54;2280
455;455;48;1882
456;456;52;2092
457;457;60;2669
458;458;53;2142
459;459;53;2125
460;460;48;1890
461;461;51;1993
462;462;49;1855
463;463;58;2476
464;464;55;2247
465;465;58;2483
466;466;56;2409
467;467;53;2084
468;468;49;1908
469;469;50;1931
470;470;56;2418
471;471;57;2444
472;472;52;2036
473;473;49;1899
474;474;52;2082
475;475;50;1961
476;476;60;2648
477;477;54;2283
478;478;59;2565
479;479;57;2369
480;480;50;1896
481;481;54;2184
482;482;59;2621
483;483;54;2179
484;484;50;1922
485;485;48;1854
486;486;51;2024
487;487;51;1983
488;488;55;2293
489;489;60;2633
490;490;62;2753
491;491;53;2148
492;492;51;1948
493;493;50;1967
494;494;53;2131
495;495;59;2599
496;496;54;2197
497;497;48;1842
498;498;52;2023
499;499;51;2013
500;500;52;2082
501;501;49;1975
502;502;62;2745
503;503;62;2745
504;504;55;2369
505;505;50;1956
506;506;51;1985
507;507;47;1822
508;508;59;2546
509;509;58;2520
510;510;47;1766
511;511;49;1867
512;512;50;1939
513;513;48;1893
514;514;55;2259
515;515;60;2628
516;516;58;2532
517;517;54;2155
518;518;53;2076
519;519;53;2158
520;520;59;2541
521;521;54;2185
522;522;49;1921
523;523;53;2123
524;524;48;1825
525;525;51;2013
526;526;51;1996
527;527;54;2231
528;528;68;3198
529;529;58;2472
530;530;50;1964
531;531;48;1867
532;532;55;2278
533;533;61;2671
534;534;54;2200
535;535;48;1854
536;536;49;1907
537;537;51;1991
538;538;48;1838
539;539;49;1921
540;540;62;2760
541;541;65;2978
542;542;47;1829
543;543;50;1939
544;544;56;2342
545;545;60;2583
546;546;49;1883
547;547;51;1994
548;548;52;2040
549;549;49;1878
550;550;50;1927
551;551;53;2092
552;552;48;1829
553;553;62;2837
554;554;69;3196
555;555;50;1933
556;556;50;1952
557;557;56;2294
558;558;58;2552
559;559;53;2133
560;560;48;1875
561;561;52;1999
562;562;47;1818
563;563;51;1977
564;564;51;1975
565;565;52;2132
566;566;64;2927
567;567;62;2780
568;568;51;2013
569;569;52;2096
570;570;62;2733
571;571;51;2034
572;572;48;1857
573;573;52;2028
574;574;50;1976
575;575;49;1877
576;576;48;1882
577;577;52;2038
578;578;50;1981
579;579;59;2578
580;580;62;2790
581;581;58;2460
582;582;59;2590
583;583;52;2173
584;584;49;1893
585;585;52;2013
586;586;52;2033
587;587;50;1924
588;588;50;1927
589;589;52;2087
590;590;52;2053
591;591;46;1769
592;592;71;3328
593;593;64;2905
594;594;61;2661
595;595;53;2140
596;596;51;1983
597;597;48;1853
598;598;50;1951
599;599;50;1955
600;600;50;1957
601;601;51;2020
602;602;50;1948
603;603;49;1898
604;604;60;2568
605;605;75;3638
606;606;61;2693
607;607;53;2190
608;608;48;1868
609;609;51;1994
610;610;48;1826
611;611;53;2113
612;612;50;1938
613;613;52;2024
614;614;49;1884
615;615;51;2000
616;616;53;2112
617;617;70;3361
618;618;70;3285
619;619;55;2262
620;620;50;1962
621;621;48;1830
622;622;50;1939
623;623;52;2077
624;624;49;1943
625;625;48;1802
626;626;51;2003
627;627;51;2016
628;628;51;2021
629;629;70;3246
630;630;74;3554
631;631;53;2164
632;632;50;1974
633;633;49;1886
634;634;52;2042
635;635;48;1844
636;636;52;2030
637;637;48;1868
638;638;50;1950
639;639;50;1933
640;640;52;2070
641;641;54;2193
642;642;71;3382
643;643;66;3047
644;644;50;1973
645;645;50;1959
646;646;49;1898
647;647;51;2007
648;648;49;1924
649;649;48;1906
650;650;50;1925
651;651;51;2028
652;652;48;1856
653;653;51;1989
654;654;54;2244
655;655;68;3192
656;656;64;2930
657;657;55;2274
658;658;49;1900
659;659;51;2013
660;660;50;1978
661;661;51;2016
662;662;49;1925
663;663;50;1978
664;664;46;1779
665;665;49;1887
666;666;59;2567
667;667;57;2376
668;668;55;2283
669;669;69;3249
670;670;58;2457
671;671;49;1912
672;672;48;1865
673;673;50;1960
674;674;51;1977
675;675;50;1948
676;676;49;1913
677;677;51;2016
678;678;63;2738
679;679;51;2038
680;680;48;1863
681;681;61;2728
682;682;70;3318
683;683;48;1836
684;684;46;1747
685;685;50;1939
686;686;51;1981
687;687;48;1862
688;688;49;1908
689;689;56;2330
690;690;62;2691
691;691;50;1931
692;692;51;1997
693;693;59;2534
694;694;69;3221
695;695;54;2263
696;696;49;1895
697;697;51;1989
698;698;50;1925
699;699;50;1958
700;700;50;1945
701;701;50;1953
702;702;55;2268
703;703;57;2520
704;704;51;2041
705;705;49;1920
706;706;65;3023
707;707;63;2816
708;708;47;1815
709;709;51;1993
710;710;47;1807
711;711;49;1886
712;712;50;1950
713;713;50;1940
714;714;50;2034
715;715;60;2581
716;716;51;2051
717;717;49;1895
718;718;57;2403
719;719;61;2670
720;720;59;2618
721;721;52;2025
722;722;51;1971
723;723;49;1919
724;724;49;1881
725;725;49;1894
726;726;49;1927
727;727;60;2662
728;728;55;2242
729;729;51;1989
730;730;49;1923
731;731;61;2703
732;732;58;2463
733;733;59;2582
734;734;54;2188
735;735;51;1975
736;736;52;2044
737;737;49;1874
738;738;50;1973
739;739;52;2038
740;740;59;2561
741;741;56;2371
742;742;49;1916
743;743;62;2710
744;744;54;2206
745;745;61;2659
746;746;56;2350
747;747;52;2044
748;748;50;1947
749;749;49;1878
750;750;51;1969
751;751;49;1857
752;752;50;2001
753;753;62;2720
754;754;56;2315
755;755;57;2482
756;756;59;2588
757;757;59;2585
758;758;52;2047
759;759;49;1866
760;760;48;1796
761;761;51;1994
762;762;50;1947
763;763;52;2031
764;764;52;2107
765;765;61;2702
766;766;54;2207
767;767;55;2347
768;768;60;2595
769;769;59;2528
770;770;56;2348
771;771;50;1914
772;772;46;1807
773;773;50;1948
774;774;51;1963
775;775;51;2004
776;776;51;1959
777;777;52;2121
778;778;59;2555
779;779;61;2698
780;780;57;2385
781;781;54;2183
782;782;61;2692
783;783;49;1920
784;784;51;1983
785;785;48;1849
786;786;55;2188
787;787;50;1980
788;788;51;1999
789;789;51;2001
790;790;58;2510
791;791;69;3228
792;792;56;2326
793;793;52;2067
794;794;63;2761
795;795;53;2099
796;796;53;2091
797;797;50;1953
798;798;49;1876
799;799;49;1944
800;800;49;1900
801;801;51;1960
802;802;55;2260
803;803;60;2640
804;804;59;2585
805;805;56;2332
806;806;56;2315
807;807;60;2619
808;808;49;1884
809;809;51;2019
810;810;50;1943
811;811;52;2068
812;812;48;1845
813;813;52;2022
814;814;49;1863
815;815;53;2088
816;816;66;3026
817;817;62;2769
818;818;53;2136
819;819;61;2686
820;820;51;2040
821;821;51;2001
822;822;46;1751
823;823;50;1966
824;824;49;1873
825;825;50;1934
826;826;51;1972
827;827;49;1913
828;828;63;2777
829;829;67;3111
830;830;53;2080
831;831;59;2540
832;832;54;2238
833;833;52;2091
834;834;50;1962
835;835;49;1896
836;836;52;2050
837;837;50;1946
838;838;52;2057
839;839;51;1965
840;840;57;2476
841;841;61;2673
842;842;57;2469
843;843;53;2176
844;844;60;2634
845;845;53;2148
846;846;49;1939
847;847;52;2076
848;848;49;1881
849;849;49;1875
850;850;51;1984
851;851;52;2091
852;852;57;2513
853;853;51;2015
854;854;58;2476
855;855;55;2327
856;856;53;2128
857;857;58;2506
858;858;53;2142
859;859;49;1924
860;860;48;1890
861;861;51;2011
862;862;50;1945
863;863;48;1886
864;864;61;2720
865;865;57;2371
866;866;59;2578
867;867;58;2472
868;868;51;1997
869;869;50;1926
870;870;56;2373
871;871;56;2426
872;872;50;1970
873;873;50;1970
874;874;48;1849
