"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;46;2170
2;2;49;2315
3;3;21;814
4;4;13;582
5;5;11;528
6;6;20;832
7;7;37;1378
8;8;27;1056
9;9;16;642
10;10;9;432
11;11;10;480
12;12;33;1336
13;13;49;2301
14;14;34;1671
15;15;12;533
16;16;11;528
17;17;18;734
18;18;36;1323
19;19;25;952
20;20;17;693
21;21;13;624
22;22;9;432
23;23;33;1261
24;24;33;1248
25;25;27;1171
26;26;27;1553
27;27;23;1347
28;28;21;890
29;29;36;1328
30;30;25;957
31;31;18;745
32;32;10;480
33;33;10;480
34;34;31;1177
35;35;34;1286
36;36;23;905
37;37;14;628
38;38;24;1451
39;39;35;1831
40;40;36;1319
41;41;24;906
42;42;18;742
43;43;11;528
44;44;12;576
45;45;32;1224
46;46;33;1230
47;47;22;860
48;48;14;626
49;49;11;528
50;50;27;1312
51;51;53;2460
52;52;33;1471
53;53;19;798
54;54;9;432
55;55;11;528
56;56;32;1224
57;57;33;1239
58;58;23;906
59;59;12;532
60;60;12;576
61;61;19;776
62;62;44;1848
63;63;34;1545
64;64;24;1130
65;65;20;1169
66;66;9;432
67;67;30;1136
68;68;35;1336
69;69;21;807
70;70;14;627
71;71;10;480
72;72;19;772
73;73;37;1383
74;74;37;1739
75;75;22;1049
76;76;13;667
77;77;20;1152
78;78;33;1322
79;79;33;1240
80;80;22;863
81;81;12;531
82;82;10;480
83;83;19;778
84;84;37;1381
85;85;28;1103
86;86;19;836
87;87;21;1251
88;88;11;571
89;89;35;1452
90;90;42;1870
91;91;25;1024
92;92;12;530
93;93;10;480
94;94;20;825
95;95;36;1327
96;96;26;1004
97;97;17;691
98;98;15;774
99;99;20;1149
100;100;33;1304
101;101;33;1248
102;102;31;1438
103;103;19;1011
104;104;12;576
105;105;20;816
106;106;36;1328
107;107;25;967
108;108;17;698
109;109;10;480
110;110;10;480
111;111;40;1782
112;112;38;1576
113;113;23;899
114;114;22;1180
115;115;16;904
116;116;19;779
117;117;38;1428
118;118;28;1102
119;119;17;691
120;120;10;480
121;121;9;432
122;122;32;1211
123;123;43;1897
124;124;28;1275
125;125;12;532
126;126;18;1009
127;127;27;1324
128;128;36;1324
129;129;26;1009
130;130;20;844
131;131;10;480
132;132;11;528
133;133;30;1121
134;134;34;1286
135;135;23;910
136;136;23;1260
137;137;15;816
138;138;18;737
139;139;41;1663
140;140;38;1779
141;141;17;701
142;142;9;432
143;143;10;480
144;144;32;1226
145;145;32;1192
146;146;22;861
147;147;12;533
148;148;11;542
149;149;29;1438
150;150;41;1647
151;151;25;967
152;152;24;1166
153;153;18;1029
154;154;11;528
155;155;29;1069
156;156;33;1242
157;157;23;918
158;158;11;487
159;159;12;576
160;160;25;1178
161;161;45;1926
162;162;25;962
163;163;20;841
164;164;19;1097
165;165;14;780
166;166;30;1130
167;167;32;1195
168;168;23;908
169;169;13;583
170;170;12;576
171;171;19;771
172;172;35;1267
173;173;34;1551
174;174;23;1093
175;175;14;751
176;176;19;1117
177;177;30;1147
178;178;33;1254
179;179;23;917
