"window_number";"window_end_time";"packets_number";"total_packets_size"
1;1;25;1243
2;2;43;2113
3;3;39;1641
4;4;28;1158
5;5;16;768
6;6;22;990
7;7;29;1144
8;8;32;1271
9;9;32;1249
10;10;16;721
11;11;16;768
12;12;25;1054
13;13;32;1299
14;14;49;2298
15;15;41;2057
16;16;17;857
17;17;18;803
18;18;33;1350
19;19;35;1412
20;20;31;1206
21;21;19;866
22;22;13;624
23;23;26;1097
24;24;32;1284
25;25;42;1810
26;26;38;1934
27;27;24;1349
28;28;19;858
29;29;29;1152
30;30;33;1308
31;31;36;1442
32;32;17;768
33;33;15;720
34;34;26;1099
35;35;32;1281
36;36;34;1323
37;37;28;1168
38;38;23;1206
39;39;28;1505
40;40;42;2003
41;41;35;1487
42;42;36;1448
43;43;20;918
44;44;14;672
45;45;25;1054
46;46;33;1326
47;47;36;1407
48;48;28;1168
49;49;15;720
50;50;29;1448
51;51;39;1833
52;52;34;1375
53;53;44;2049
54;54;20;1008
55;55;16;768
56;56;25;1043
57;57;31;1232
58;58;37;1463
59;59;26;1072
60;60;16;768
61;61;22;996
62;62;34;1490
63;63;41;1902
64;64;35;1406
65;65;29;1546
66;66;21;1102
67;67;24;1001
68;68;33;1338
69;69;35;1380
70;70;26;1078
71;71;17;816
72;72;18;806
73;73;30;1195
74;74;41;1868
75;75;40;1790
76;76;20;916
77;77;14;672
78;78;33;1571
79;79;41;1882
80;80;34;1327
81;81;27;1117
82;82;15;720
83;83;19;851
84;84;32;1292
85;85;30;1184
86;86;44;2040
87;87;24;1208
88;88;15;720
89;89;26;1091
90;90;33;1336
91;91;42;1787
92;92;39;1889
93;93;14;672
94;94;21;951
95;95;30;1204
96;96;32;1258
97;97;38;1611
98;98;28;1518
99;99;17;835
100;100;26;1095
101;101;36;1474
102;102;39;1565
103;103;25;1020
104;104;21;1158
105;105;31;1597
106;106;30;1209
107;107;32;1262
108;108;34;1343
109;109;17;771
110;110;20;1051
111;111;33;1627
112;112;32;1277
113;113;34;1309
114;114;26;1073
115;115;14;672
116;116;26;1303
117;117;38;1759
118;118;35;1399
119;119;32;1247
120;120;18;817
121;121;14;672
122;122;25;1053
123;123;38;1706
124;124;45;2035
125;125;27;1111
126;126;13;624
127;127;20;899
128;128;30;1203
129;129;40;1769
130;130;41;1894
131;131;16;726
132;132;14;672
133;133;25;1048
134;134;31;1236
135;135;43;1914
136;136;35;1639
137;137;15;720
138;138;18;804
139;139;31;1239
140;140;37;1502
141;141;41;1805
142;142;27;1440
143;143;16;768
144;144;25;1053
145;145;33;1313
146;146;34;1321
147;147;33;1515
148;148;22;1243
149;149;19;851
150;150;31;1258
151;151;34;1353
152;152;35;1384
153;153;18;815
154;154;24;1339
